"Page Title","Post Title","Published Date","Found Date","Channel","Link","Description","Category","Author","Content"
"CBS Los Angeles- News, Sports, Weather, Traffic and the Best of LA","Ancient Arcadia Grove Cleared Despite Tree-Sitting Protest","","","losangeles.cbslocal.com","http://losangeles.cbslocal.com/2011/01/13/ancient-arcadia-grove-cleared-despie-tree-sitting-protest/","News, Sports, Weather, Traffic and the Best of LA","","","ARCADIA (AP) - Public works crews pulled up stumps Thursday amid toppled oak and sycamore trees following the arrests of four tree sitters who hoped to prevent the grove from becoming a dumpsite for tons of sediment dredged from behind a dam. The morning after an unsuccessful attempt by environmentalists to stop the project, splintered branches and trunks lay on the ground as back hoes ripped away at remnants of the grove in a now-vacant area bordered on two sides by still-standing lines of trees. ""They're pulling out the material that remains,"" Los Angeles County Public Works spokesman Bob Spencer said as a back hoe noisily dug up a tree stump a few feet away. ""It will be mulched right on site."" Two men, including veteran tree-sitter John Quigley, and two women were escorted out of the trees Wednesday night and taken into custody, Los Angeles County sheriff's Lt. Julio Salcido said. They were booked on suspicion of delaying a peace officer and trespassing, he said. Spencer said sheriff's deputies using a cheery picker spoke directly to the four and persuaded them to come down. ""They went peacefully,"" Spencer said. ""They came down voluntarily and were handcuffed."" Earlier Wednesday, with the sounds of bulldozers echoing beneath him, Quigley perched in a century-old oak in the foothills above this Los Angeles suburb. ""They're destroying trees all around us,"" Quigley said by cell phone. ""It's a sad scene and definitely something that didn't need to happen."" Public works officials say the 11 acres of trees, some of them more than 100 years old, had to go to ensure the integrity of a nearby dam that is critical for flood control and also recharges aquifers that supply all the drinking water for the Los Angeles suburb of Sierra Madre and 75 percent for neighboring Arcadia. Shortly before Quigley and the others were arrested, about three dozen protesters, including actress Daryl Hannah, gathered at a gate leading to the area to hold a candlelight vigil. ""They don't need to tear down an eco system with trees over 100 years old,"" said Hannah, who learned of the protest through Quigley. She added that dam sediment could have been hauled to gravel pits 10 miles away. Spencer said Thursday that public works officials had indeed looked into that possibility, but it would have required hauling 50,000 dump-truck loads of sediment through Arcadia, an upscale community of about 56,000 people. ""The city said no,"" he said. Public Works officials say the project is necessary to ensure that the Santa Anita Dam, built in 1927, meets seismic safety standards. Over the years, Spencer said, sediment has built up behind the dam, limiting its water capacity and compromising its safety in the event of an earthquake or other catastrophe. He said the area cleared of trees has been owned by the Public Works Department for 60 years and was bought specifically to be used as a sediment placement pit. There are already placement areas to the north and south of it, but the northern one is full and the southern one is nearing capacity. When the southern one is filled, public works officials plan to landscape several acres of it with oaks and other trees, and Spencer said environmentalists and local neighborhood organizations would be asked to help with that. ""We understand how sensitive this issue is,"" he said. ""We don't tear out environmental habitat willy nilly."" The now-decimated grove occupies a flatland below the steep slopes of the San Gabriel Mountains, about 20 miles northeast of downtown Los Angeles. It is near a residential neighborhood and a small wilderness park in an area popular with weekend hikers and bicyclists. Several of the protesters who gathered Wednesday night said they had lived in the area for 40 or 50 years and walked their dogs there frequently. The clearing operation began after extensive efforts by opponents to stop it. In December, county officials ordered a 30-day moratorium, which ended last week. In 2003, Quigley spent 71 days in an oak tree known as Old Glory that was to be bulldozed to widen a street in Santa Clarita, another Los Angeles suburb. Authorities finally removed him from the tree, and it was saved and replanted elsewhere."
"MinOnline :: Breaking News & Views","Grosse Pointe Publisher Finds International Solution to Problem of a Local Mag Launch","2011-01-13T19:43:41Z","2011-01-13T19:43:41Z","www.minonline.com","http://www.minonline.com/news/16273.html","MinOnline","","","Has there ever been a tougher climate to launch a print magazine than now? Try 2010. That was a pretty volatile year, if memory serves. But there's always somebody who ignores all of the good advice and goes against the odds. Such was the case of John Minnis, who launched Grosse Pointe Magazine last year, starting with a May/June 2010 issue. The local magazine, which is published six times a year and is hand-delivered for free to homes and business in the Detroit suburb of Grosse Pointe, has enjoyed steadily rising advertising. Its January/February 2011 issue is its second-best to date in ad revenue, according to Minnis, editor and publisher of GPM. Minnis is not necessarily an impulsive gambler by nature. It was the tough publishing climate itself that motivated him to launch GPM. ""I'm a newspaper guy, and my newspaper got sold and I got laid off,"" he says. ""I decided to create my own job. There was a void in the market-there wasn't anything strictly local serving Grosse Pointe residents and businesses."" He hit a serious barrier to entry as he planned the launch-the cost of designing a prototype. Local graphics companies quoted prices that he just couldn't meet, and then Minnis recalled having met at a trade show in 2008 representatives from 2adpro, which provides fast turnaround and competitively priced advertising design and production services. The key with 2adpro, which has headquarters in Woodland Hills, Calif., and Bangalore, India, is that it has several hundred designers based in India who essentially are awake and working while we're asleep on this side of the planet. In Minnis' case, it was the cost savings in particular that enabled him to get his magazine off the ground. ""I dug out the 2adpro business card, and they quoted doing a 20-page prototype, and it was a quarter of the cost of using someone locally,"" Minnis says. ""They did it in InDesign in about two weeks. Just a little bit of tweaking on my own and I got about 50 copies made, and that got me started."" Minnis adapted the prototype for his magazine templates, and is handling InDesign layout himself, with 2adpro doing his ad building for clients and special layouts that need to be done quickly. ""The nice thing is we can present full graphics services to our clients, and 2adpro is transparent to them-they just know that we have this graphics capability,"" Minnis says. ""And it makes me appear bigger than I am."" A strictly local magazine launched successfully in the worst economic climate since the 1930s by a newspaper cast-off, with support from a team of designers in India. It's modern-day success story. min's Sales Executive of the Year Awards Saluting Sales Excellence at Media Companies Entry Deadline: March 11, 2011"
"","Food inflation eases to 16.91%, prices still high","2011-01-13T19:56:43Z","2011-01-13T19:56:43Z","business-standard.com","http://business-standard.com/common/storypage_c.php?leftnm=10&autono=421784","","","","Food inflation eases to 16.91%, prices still high BS Reporter / New Delhi January 14, 2011, 1:26 IST Amid mounting concerns over rapidly rising food prices, wholesale food inflation for the week ended January 1 moderated to 16.91 per cent from a 23-week high of 18.32 per cent in the previous week ended December 25, 2010. Finance Minister Pranab Mukherjee said the government had taken steps to contain inflation and it would fall in coming weeks. ""We have analysed the situation. We have indicated that further steps we are going to take. We have also indicated that there should not be any panic"", said Mukherjee. When asked whether the government would be able to control inflation, Mukherjee replied: ""Of course, we will be able to."" Prime Minister's Economic Advisory Council Chairman C Rangarajan also expressed hope that there would be some softening in food prices. ""I expect some softening of food prices in the coming weeks, coming months. There is normally a seasonal decline in these months (November and December) but, unfortunately, that was not seen,"" he said. The double-digit inflation rate also comes over a high base of 2010 when food inflation stood at 19.65 per cent. Given the recent spurt in prices, analysts are skeptical about a significant easing in prices, though the base effect is expected to dampen the rise and the government may take firm steps to curtail inflation in food articles. However, most expect a mild trend of moderation in the weeks ahead. Giftwithlove.com: Order Online for Gift delivery in India starting Rs.289/ Follow the ups and downs of your investments. Try our new Portfolio Tracker Sanjaya Baru: In search of the soul of Telugus' class='textMost'>"
"Stuff.co.nz - Timaru Herald","Two cut from wreck","2011-01-13T16:00:00Z","2011-01-13T16:00:00Z","www.stuff.co.nz","http://www.stuff.co.nz/timaru-herald/news/4540410/Two-cut-from-wreck","Top Stories from Stuff.co.nz. New Zealand, world, sport, business & entertainment news on Stuff.co.nz.","","","Two cut from wreck Two people had to be cut from a vehicle after it crashed into a row of trees on a Waimate road. The car, carrying two males and a female, failed to take a bend, skidded, and slammed into a row of 20-metre-tall blue gum trees on the Waimate-Hunter road about 4.45pm. The force of the impact stoved in the front of the car and buckled the chassis, causing it to peak under the front seats. Firefighters worked for more than an hour yesterday afternoon to free the two front occupants. One was freed and taken to an ambulance shortly before the arrival of a rescue helicopter. The second occupant was freed and both were taken away by rescue helicopter. The third person in the car was taken away by ambulance. Further details were unavailable last night. Ad Feedback"
"Stuff.co.nz - Timaru Herald","Parents happy saga at an end","2011-01-13T16:00:00Z","2011-01-13T16:00:00Z","www.stuff.co.nz","http://www.stuff.co.nz/timaru-herald/news/4540388/Parents-happy-saga-at-an-end","Top Stories from Stuff.co.nz. New Zealand, world, sport, business & entertainment news on Stuff.co.nz.","","Fleur Cogle","Parents happy saga at an end A Temuka couple who lost their son in the Pike River tragedy have welcomed a decision to stop efforts to recover the remains of the 29 miners killed in the November mine explosion. Christine and Rod Holling were not surprised by yesterday's announcement the police were ending the recovery phase of the rescue operation, and handing the mine to the receivers. Their son, Richard Bennett Holling, 41, was one of the 29 working in the mine on November 19. Mrs Holling said they expected the news when they received a text on Wednesday to say an announcement was to be made. ""We guessed this was coming some time ago and we are quite happy. We always said that that is the place where we would like our son to be."" She hoped the mine would be sealed and a memorial put in place for the miners. Police commissioner Howard Broad briefed families yesterday before making the announcement public. Mr Broad said he had consulted experts in Australia and New Zealand and the assessment was that there was little likelihood of entering the mine safely. Since the explosion temperatures and methane levels have continued to fluctuate in the mine, preventing the recovery of the miners' bodies. ""While it is possible to argue a technical case that access to the mine is possible, it is in my view, impractical to expend much hope on that prospect,"" Mr Broad said. The mine will be handed to Pike River Coal's receiver, PriceWaterhouseCoopers, which took control in December. ""A key responsibility for the receivers will be securing the mine safely while it determines its next steps in its course of action,"" Mr Broad said. ""In my view it is time to focus on the living and respect and memorialise those men who have died."" Mrs Holling praised the efforts of the police, Pike River Coal and chief executive Peter Whittall, and said she had nothing negative to say about the way the recovery operation was carried out. ""I don't blame them. All miners that have mined over the years, they know the risks."" Prime Minister John Key last night said he had been told everything that could be done to recover the miners' bodies had been done. ""My thoughts are with the families of those who died at Pike River. But it has come to the point where no more can be achieved,"" he said. Labour leader Phil Goff said the decision would be heart-breaking for the families. ""It prevents the sort of closure that they'd hoped for. To be able to bury remains in whatever form they might now exist does help families with closure, and they will sadly now be denied that,"" Goff said. Ad Feedback Not being able to enter the mine would also be frustrating because it would make it more difficult to establish what had happened, he said, but Mr Broad's decision as police commissioner had to be accepted."
"Stuff.co.nz - Timaru Herald","Timaru property values in dumps","2011-01-13T16:00:00Z","2011-01-13T16:00:00Z","www.stuff.co.nz","http://www.stuff.co.nz/timaru-herald/news/4540379/Timaru-property-values-in-dumps","Top Stories from Stuff.co.nz. New Zealand, world, sport, business & entertainment news on Stuff.co.nz.","","Fleur Cogle","Timaru property values in dumps Gloom is yet to lift from the Timaru real estate market, with greater property value declines than the national trend. Figures released by Quotable Value (QV) yesterday show NZ residential properties continued a gradual decline in December and values were 0.9 per cent below the same time in 2009, and 5.8 per cent below the market peak of late 2007. However, the figures also showed property values in Timaru were 4 per cent below the same time in 2009. The average price of a house in Timaru last year was $241,539. According to the realestate.co.nz website, there are 557 listings including townhouses, houses, apartments, units, home and income properties. Real Estate Institute of New Zealand (REINZ) South Canterbury spokesman Warwick Jones said it would be crystal ball-gazing to say if the decline would continue or if prices would level off. However, he said he had heard of some agents taking houses off the market and waiting for the situation to improve. They could be waiting a long time, he said. While the number of houses available was comparable to last year, there were fewer buyers and they were investigating the market carefully. Not all the news was gloomy. Unusually, buyers remained active right up until Christmas, and there had been some interest in January, he said. Interest had come from some Christchurch residents unsettled by the September 4 earthquake and the subsequent Boxing Day aftershock; however, those looking to move faced problems selling. Professionals real estate agent Carl Slade, who produces the Timaru Property Report, said despite some differences between QV figures and REINZ figures, the overall trend showed a decline. However, December figures showed the increase in buyer interest. The volume of house sales rose from 38 in November to 47 in December. Over the year the average number of sales a month in Timaru was 39.5. ""To put that into perspective, the average number of sales per month for the previous 15 years was 62 sales."" The increase in buyer interest was encouraging. ""Really, what we are hoping, is the volume of sales to increase. What we would call a normal market volume is about 60 [sales per month]."" An increase in buyers would increase the volume of sales which could bring prices back up, he said. Ad Feedback"
"Reuters Soccer Blog","Sara Lee buyout could pave way for JBS deal-BofA","2011-01-13T20:02:41Z","2011-01-13T20:02:41Z","uk.reuters.com","http://uk.reuters.com/article/idUKN1329585520110113?feedType=RSS&feedName=consumerproducts-SP","World Soccer views and news","consumerproducts-SP","","* Funds could buy all of Sara Lee, then break it up * Break-up could allow JBS to bid for Sara Lee meat unit * Analysis sees greater returns from leveraged buyout * Reports of funds-led bid sprung in recent days SAO PAULO, Jan 13 (Reuters) - A leveraged buyout of Sara Lee Corp ( SLE.N) could pave the way for Brazilian beef processor JBS SA to buy the U.S. company's meat division, analysts at Bank of America Merrill Lynch said in a report on Thursday. The return on a potential LBO of Sara Lee could rise significantly if buyout firms bought the entire company and then sold its meat business to a strategic investor, as recently speculated in the media, the analysts said. JBS could pay about $4 billion for Sara Lee's meat division, they added. Private equity firms have pursued Sao Paulo-based JBS ( JBSS3.SA), the world's biggest beef processor by revenue, since reports about a potential bid for Sara Lee arose late last year, a source with knowledge of the situation told Reuters on Tuesday. [ID:nN11140686] ""We think if this were to happen, JBS could bid for Sara Lee's meat division, as such an acquisition would be more feasible in size ... and they would presumably not need to sell the coffee business afterward,"" wrote Merrill Lynch analysts Fernando Ferreira and Isabella Simonato in the report. Ferreira and Simonato's remarks come after DealReporter said on Wednesday that a group of buyout firms led by Apollo Global Management [APOLO.UL] could bid for Sara Lee as early as this week, with a price in the range of $18.75 to $19 a share. Spokespeople for JBS and Apollo declined to comment when sought out by Reuters. Sara Lee shares were up 10 cents to $18.28 in afternoon New York Stock Exchange dealings. Integrating JBS's U.S. unit and Sara Lee's coffee and meat processing business could create value by providing a home for the trimmings of JBS's cattle and pig slaughtering operations. The deal could also help JBS boost its presence in processed foods, making profit margins more stable. JBS could further gain by reducing its reliance on commodities and turning into a key supplier of meats to rival food processors. Sara Lee, which has a range of businesses that include beverages, coffee and retail units, is valued around $12.5 billion by a number of analysts. Bank of America Merrill Lynch analysts Bryan Spillane and Mariya Goub said in a separate report that if a group of buyout firms were able to acquire all of Sara Lee and then ""simultaneously sell the meat assets to a strategic buyer, the cash proceeds could potentially enable a private equity buyer to quickly recoup a portion"" of the money used for the purchase. We welcome comments that advance the story directly or with relevant tangential information. We try to block comments that use offensive language, all capital letters or appear to be spam, and we review comments frequently to ensure they meet our standards. If you see a comment that you believe is irrelevant or inappropriate, you can flag it to our editors by using the report abuse links. Views expressed in the comments do not represent those of Reuters. Thomson Reuters is the world's largest international multimedia news agency, providing investing news, world news, business news, technology news, headline news, small business news, news alerts, personal finance, stock market, and mutual funds information available on Reuters.com, video, mobile, and interactive television platforms. Thomson Reuters journalists are subject to an Editorial Handbook which requires fair presentation and disclosure of relevant interests."
"Reuters Video: Latest Videos UK","Sara Lee buyout could pave way for JBS deal-BofA","2011-01-13T20:02:41Z","2011-01-13T20:02:41Z","uk.reuters.com","http://uk.reuters.com/article/idUKN1329585520110113?feedType=RSS&feedName=consumerproducts-SP","Reuters.com is your source for breaking news, business, financial and investing news, including personal finance and stocks. Reuters is the leading global provider of news, financial information and technology solutions to the world's media, financial institutions, businesses and individuals.","consumerproducts-SP","","* Funds could buy all of Sara Lee, then break it up * Break-up could allow JBS to bid for Sara Lee meat unit * Analysis sees greater returns from leveraged buyout * Reports of funds-led bid sprung in recent days SAO PAULO, Jan 13 (Reuters) - A leveraged buyout of Sara Lee Corp ( SLE.N) could pave the way for Brazilian beef processor JBS SA to buy the U.S. company's meat division, analysts at Bank of America Merrill Lynch said in a report on Thursday. The return on a potential LBO of Sara Lee could rise significantly if buyout firms bought the entire company and then sold its meat business to a strategic investor, as recently speculated in the media, the analysts said. JBS could pay about $4 billion for Sara Lee's meat division, they added. Private equity firms have pursued Sao Paulo-based JBS ( JBSS3.SA), the world's biggest beef processor by revenue, since reports about a potential bid for Sara Lee arose late last year, a source with knowledge of the situation told Reuters on Tuesday. [ID:nN11140686] ""We think if this were to happen, JBS could bid for Sara Lee's meat division, as such an acquisition would be more feasible in size ... and they would presumably not need to sell the coffee business afterward,"" wrote Merrill Lynch analysts Fernando Ferreira and Isabella Simonato in the report. Ferreira and Simonato's remarks come after DealReporter said on Wednesday that a group of buyout firms led by Apollo Global Management [APOLO.UL] could bid for Sara Lee as early as this week, with a price in the range of $18.75 to $19 a share. Spokespeople for JBS and Apollo declined to comment when sought out by Reuters. Sara Lee shares were up 10 cents to $18.28 in afternoon New York Stock Exchange dealings. Integrating JBS's U.S. unit and Sara Lee's coffee and meat processing business could create value by providing a home for the trimmings of JBS's cattle and pig slaughtering operations. The deal could also help JBS boost its presence in processed foods, making profit margins more stable. JBS could further gain by reducing its reliance on commodities and turning into a key supplier of meats to rival food processors. Sara Lee, which has a range of businesses that include beverages, coffee and retail units, is valued around $12.5 billion by a number of analysts. Bank of America Merrill Lynch analysts Bryan Spillane and Mariya Goub said in a separate report that if a group of buyout firms were able to acquire all of Sara Lee and then ""simultaneously sell the meat assets to a strategic buyer, the cash proceeds could potentially enable a private equity buyer to quickly recoup a portion"" of the money used for the purchase. We welcome comments that advance the story directly or with relevant tangential information. We try to block comments that use offensive language, all capital letters or appear to be spam, and we review comments frequently to ensure they meet our standards. If you see a comment that you believe is irrelevant or inappropriate, you can flag it to our editors by using the report abuse links. Views expressed in the comments do not represent those of Reuters. Thomson Reuters is the world's largest international multimedia news agency, providing investing news, world news, business news, technology news, headline news, small business news, news alerts, personal finance, stock market, and mutual funds information available on Reuters.com, video, mobile, and interactive television platforms. Thomson Reuters journalists are subject to an Editorial Handbook which requires fair presentation and disclosure of relevant interests."
"","Sara Lee buyout could pave way for JBS deal-BofA","2011-01-13T20:02:41Z","2011-01-13T20:02:41Z","uk.reuters.com","http://uk.reuters.com/article/idUKN1329585520110113?feedType=RSS&feedName=consumerproducts-SP","","consumerproducts-SP","","* Funds could buy all of Sara Lee, then break it up * Break-up could allow JBS to bid for Sara Lee meat unit * Analysis sees greater returns from leveraged buyout * Reports of funds-led bid sprung in recent days SAO PAULO, Jan 13 (Reuters) - A leveraged buyout of Sara Lee Corp ( SLE.N) could pave the way for Brazilian beef processor JBS SA to buy the U.S. company's meat division, analysts at Bank of America Merrill Lynch said in a report on Thursday. The return on a potential LBO of Sara Lee could rise significantly if buyout firms bought the entire company and then sold its meat business to a strategic investor, as recently speculated in the media, the analysts said. JBS could pay about $4 billion for Sara Lee's meat division, they added. Private equity firms have pursued Sao Paulo-based JBS ( JBSS3.SA), the world's biggest beef processor by revenue, since reports about a potential bid for Sara Lee arose late last year, a source with knowledge of the situation told Reuters on Tuesday. [ID:nN11140686] ""We think if this were to happen, JBS could bid for Sara Lee's meat division, as such an acquisition would be more feasible in size ... and they would presumably not need to sell the coffee business afterward,"" wrote Merrill Lynch analysts Fernando Ferreira and Isabella Simonato in the report. Ferreira and Simonato's remarks come after DealReporter said on Wednesday that a group of buyout firms led by Apollo Global Management [APOLO.UL] could bid for Sara Lee as early as this week, with a price in the range of $18.75 to $19 a share. Spokespeople for JBS and Apollo declined to comment when sought out by Reuters. Sara Lee shares were up 10 cents to $18.28 in afternoon New York Stock Exchange dealings. Integrating JBS's U.S. unit and Sara Lee's coffee and meat processing business could create value by providing a home for the trimmings of JBS's cattle and pig slaughtering operations. The deal could also help JBS boost its presence in processed foods, making profit margins more stable. JBS could further gain by reducing its reliance on commodities and turning into a key supplier of meats to rival food processors. Sara Lee, which has a range of businesses that include beverages, coffee and retail units, is valued around $12.5 billion by a number of analysts. Bank of America Merrill Lynch analysts Bryan Spillane and Mariya Goub said in a separate report that if a group of buyout firms were able to acquire all of Sara Lee and then ""simultaneously sell the meat assets to a strategic buyer, the cash proceeds could potentially enable a private equity buyer to quickly recoup a portion"" of the money used for the purchase. We welcome comments that advance the story directly or with relevant tangential information. We try to block comments that use offensive language, all capital letters or appear to be spam, and we review comments frequently to ensure they meet our standards. If you see a comment that you believe is irrelevant or inappropriate, you can flag it to our editors by using the report abuse links. Views expressed in the comments do not represent those of Reuters. Thomson Reuters is the world's largest international multimedia news agency, providing investing news, world news, business news, technology news, headline news, small business news, news alerts, personal finance, stock market, and mutual funds information available on Reuters.com, video, mobile, and interactive television platforms. Thomson Reuters journalists are subject to an Editorial Handbook which requires fair presentation and disclosure of relevant interests."
"","'Aspirational shoppers' to fuel '11 luxe rebound-execs","2011-01-12T21:01:10Z","2011-01-12T21:01:10Z","uk.reuters.com","http://uk.reuters.com/article/idUKN0920894420110112?feedType=RSS&feedName=consumerproducts-SP","","consumerproducts-SP","","* ""Aspirational"" shoppers starting to trickle back * Many U.S. purveyors, retailers look to China for growth Phil Wahba NEW YORK, Jan 12 (Reuters) - Wall Street's continuing rally and the improving finances of America's wealthy will keep luxury spending's hot streak alive in 2011, and the less well heeled are also poised to join the party, top retail executives said. Rich shoppers have recovered far more quickly from the recession than middle and lower income consumers, and are hitting stores in droves to snap up cashmere sweaters, designer dresses and diamond necklaces at stores like Saks Fifth Avenue and Neiman Marcus. Executives expect U.S. luxury sales to continue improving as the economy recovery trickles down to the middle class, particularly as so-called ""aspirational"" shoppers -- consumers who have fancy tastes but cannot afford the most expensive items -- feel more confident. ""The aspirational shopper is coming back, because they like brands, but they're still just putting their foot back in the water,"" Saks Inc ( SKS.N) Chief Executive Steve Sadove said. LVMH.PA) were among the first companies after the financial crisis ebbed to see sales soar as the ultra rich pampered themselves again. Meanwhile, ""affordable luxury"" companies such as Polo Ralph Lauren ( RL.N) and leather good maker Coach Inc ( COH.N) also benefited as the upper middle class resumed spending. Polo Ralph Lauren shares hit an all-time high in December. The stock market rally in 2010, which saw the Dow Jones Industrial Average rise 11 percent, has helped woo middle of the road customers back to stores. ""A lot of the lost wealth has been restored,"" Ira Kalish, director of global economics at Deloitte, told Reuters. Store chains like Saks suffered through some dramatic declines during the economic crisis. But it and its peers are rebounding. In December, sales at Saks stores open at least a year, or same-store sales, rose 11.8 percent. Rival department store operators Nordstrom Inc ( JWN.N) and Neiman Marcus Group [NMRCUS.UL] also reported strong gains. ""It's a different world than it was a year ago,"" Saks' Sadove told Reuters on the sidelines of the National Retail Federation conference. ""Consumers are tied to how they feel about the stock market, and the markets have held up well."" Upscale retailers have had the extra benefit of catering to a clientele willing and able to pay full price, unlike midde-of-the-road chains like J.C. Penney Co ( LIZ.N) Lucky Brands stores, which still have to watch their prices. We welcome comments that advance the story directly or with relevant tangential information. We try to block comments that use offensive language, all capital letters or appear to be spam, and we review comments frequently to ensure they meet our standards. If you see a comment that you believe is irrelevant or inappropriate, you can flag it to our editors by using the report abuse links. Views expressed in the comments do not represent those of Reuters. Thomson Reuters is the world's largest international multimedia news agency, providing investing news, world news, business news, technology news, headline news, small business news, news alerts, personal finance, stock market, and mutual funds information available on Reuters.com, video, mobile, and interactive television platforms. Thomson Reuters journalists are subject to an Editorial Handbook which requires fair presentation and disclosure of relevant interests."
"","AUTOSHOW-UPDATE 1-AutoNation CEO: 11 mln US retail sales in '11","2011-01-12T20:58:43Z","2011-01-12T20:58:43Z","uk.reuters.com","http://uk.reuters.com/article/idUKN1221970320110112?feedType=RSS&feedName=consumerproducts-SP","","consumerproducts-SP","","* AutoNation CEO sees 11 mln autos sold by US dealers in 2011 * Says overall sales will be closer to 12.8 mln units * Says subprime auto lending has not recovered James B. Kelleher DETROIT, Jan 12 (Reuters) - The top executive of AutoNation Inc ( AN.N), the No. 1 U.S. car selling chain, said on Wednesday he expects the industry to sell ""around 11 million"" vehicles to retail customers in the United States in 2011. Speaking at the Automotive News World Congress, Mike Jackson said he expects overall industry sales, which include fleet sales, to reach 12.8 million units in the United States this year, up from 11.5 million in 2010. But stripping out sales to rental companies and other big fleets, Jackson said he thought sales to U.S. retail customers would be ""probably around 11 million"" units. Jackson said he expected overall sales to rebound to 15 million units in the United States within three to four years. One of the things holding them back currently, he said, was that lenders remain reluctant to finance would-be car buyers whose credit is less than perfect. He said that only about 10 percent of the subprime auto loan applications that buyers in his showrooms submit to lenders get approved, down from a 50 percent approval rate back before the credit crunch and recession. (For more on the Detroit auto show: [ID:nN09216892] ) (Reporting by James Kelleher, editing by Matthew Lewis) We welcome comments that advance the story directly or with relevant tangential information. We try to block comments that use offensive language, all capital letters or appear to be spam, and we review comments frequently to ensure they meet our standards. If you see a comment that you believe is irrelevant or inappropriate, you can flag it to our editors by using the report abuse links. Views expressed in the comments do not represent those of Reuters. Thomson Reuters is the world's largest international multimedia news agency, providing investing news, world news, business news, technology news, headline news, small business news, news alerts, personal finance, stock market, and mutual funds information available on Reuters.com, video, mobile, and interactive television platforms. Thomson Reuters journalists are subject to an Editorial Handbook which requires fair presentation and disclosure of relevant interests."
"UK News","Sara Lee buyout could pave way for JBS deal-BofA","2011-01-13T20:02:41Z","2011-01-13T20:02:41Z","uk.reuters.com","http://uk.reuters.com/article/idUKN1329585520110113?feedType=RSS&feedName=consumerproducts-SP","Insights from the UK and beyond","consumerproducts-SP","","* Funds could buy all of Sara Lee, then break it up * Break-up could allow JBS to bid for Sara Lee meat unit * Analysis sees greater returns from leveraged buyout * Reports of funds-led bid sprung in recent days SAO PAULO, Jan 13 (Reuters) - A leveraged buyout of Sara Lee Corp ( SLE.N) could pave the way for Brazilian beef processor JBS SA to buy the U.S. company's meat division, analysts at Bank of America Merrill Lynch said in a report on Thursday. The return on a potential LBO of Sara Lee could rise significantly if buyout firms bought the entire company and then sold its meat business to a strategic investor, as recently speculated in the media, the analysts said. JBS could pay about $4 billion for Sara Lee's meat division, they added. Private equity firms have pursued Sao Paulo-based JBS ( JBSS3.SA), the world's biggest beef processor by revenue, since reports about a potential bid for Sara Lee arose late last year, a source with knowledge of the situation told Reuters on Tuesday. [ID:nN11140686] ""We think if this were to happen, JBS could bid for Sara Lee's meat division, as such an acquisition would be more feasible in size ... and they would presumably not need to sell the coffee business afterward,"" wrote Merrill Lynch analysts Fernando Ferreira and Isabella Simonato in the report. Ferreira and Simonato's remarks come after DealReporter said on Wednesday that a group of buyout firms led by Apollo Global Management [APOLO.UL] could bid for Sara Lee as early as this week, with a price in the range of $18.75 to $19 a share. Spokespeople for JBS and Apollo declined to comment when sought out by Reuters. Sara Lee shares were up 10 cents to $18.28 in afternoon New York Stock Exchange dealings. Integrating JBS's U.S. unit and Sara Lee's coffee and meat processing business could create value by providing a home for the trimmings of JBS's cattle and pig slaughtering operations. The deal could also help JBS boost its presence in processed foods, making profit margins more stable. JBS could further gain by reducing its reliance on commodities and turning into a key supplier of meats to rival food processors. Sara Lee, which has a range of businesses that include beverages, coffee and retail units, is valued around $12.5 billion by a number of analysts. Bank of America Merrill Lynch analysts Bryan Spillane and Mariya Goub said in a separate report that if a group of buyout firms were able to acquire all of Sara Lee and then ""simultaneously sell the meat assets to a strategic buyer, the cash proceeds could potentially enable a private equity buyer to quickly recoup a portion"" of the money used for the purchase. We welcome comments that advance the story directly or with relevant tangential information. We try to block comments that use offensive language, all capital letters or appear to be spam, and we review comments frequently to ensure they meet our standards. If you see a comment that you believe is irrelevant or inappropriate, you can flag it to our editors by using the report abuse links. Views expressed in the comments do not represent those of Reuters. Thomson Reuters is the world's largest international multimedia news agency, providing investing news, world news, business news, technology news, headline news, small business news, news alerts, personal finance, stock market, and mutual funds information available on Reuters.com, video, mobile, and interactive television platforms. Thomson Reuters journalists are subject to an Editorial Handbook which requires fair presentation and disclosure of relevant interests."
